prefix	as_path	atomic_aggregate	aggregator	communities	timestamp	origin	collector	prepending	loops	ixps	gao_rexford	new_asns	path_poisoning	country	start_time	end_time	event_number	event_type	url	hijack_detected_as_path	hijack_detected_by_bgpmon_peers	hijack_detected_origin_name	hijack_detected_origin_number	hijack_expected_origin_name	hijack_expected_origin_number	hijack_expected_prefix	hijack_more_specific_prefix	leak_detected_by_bgpmon_peers	leak_example_as_path	leaked_prefix	leaked_to_name	leaked_to_number	leaker_as_name	leaker_as_number	leak_origin_as_name	leak_origin_as_number	outage_as_name	outage_as_number	outage_number_prefixes_affected	outage_percent_prefixes_affected	roa_validity	prefix_id	block_id	prefix_block_id	url_1	source
2.56.64.0/22	{22742,3257,1299,8220,8220,8220,8220,209170}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1611265648	209170	22742	1	1	0	0	0	0																												1	3445	0	3445	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.68.0/22	{22742,6939,62081,209208,209208,209208,209208}				1611328567	209208	22742	1	1	0	0	0	0																												1	3446	0	3446	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.72.0/22	{22742,6939,62874,396319}				1606355977	396319	22742	0	0	0	0	0	0																												1	3447	0	3447	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.76.0/22	{22742,6939,209216}				1611144614	209216	22742	0	0	0	0	0	0																												1	3448	0	3448	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.80.0/22	{22742,3257,1299,29075,42929}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340807	42929	22742	0	0	0	0	0	0																												0	3449	0	3449	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.84.0/24	{22742,3257,35699,209235}			3257:4000 3257:8033 3257:50001 3257:50111 3257:53400 3257:53401	1610340836	209235	22742	0	0	0	0	0	0																												1	3450	0	3450	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.85.0/24	{22742,3257,35699}			3257:4000 3257:8033 3257:50001 3257:50111 3257:53400 3257:53401	1610340783	35699	22742	0	0	0	0	0	0																												1	3451	0	3451	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.87.0/24	{22742,3257,35699,209235,202349}			3257:4000 3257:8033 3257:50001 3257:50111 3257:53400 3257:53401	1610340923	202349	22742	0	0	0	0	0	0																												1	3452	0	3452	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.88.0/24	{22742,3257,12389,57724,29076,203226}			3257:4000 3257:8921 3257:50001 3257:50110 3257:54600 3257:54601	1610340785	203226	22742	0	0	0	0	0	0																												1	3453	0	3453	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.92.0/22	{22742,6939,47408,47408,47408,209234}				1608014220	209234	22742	1	1	0	0	0	0																												0	3454	0	3454	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.96.0/22	{22742,3257,2914,47147,197540}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340861	197540	22742	0	0	0	0	0	0																												0	3455	0	3455	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.100.0/24	{22742,3257,60781}			3257:4000 3257:8089 3257:50001 3257:50110 3257:53100 3257:53101 65002:3320	1610340732	60781	22742	0	0	0	0	0	0																												1	3456	0	3456	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.101.0/24	{22742,3257,60781}			3257:4000 3257:8089 3257:50001 3257:50110 3257:53100 3257:53101 65002:3320	1610340732	60781	22742	0	0	0	0	0	0																												1	3457	0	3457	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.102.0/24	{22742,3257,3356,20773,20773,20773,20773,20773,29066}			3257:8184 3257:30046 3257:50002 3257:51100 3257:51101	1610340841	29066	22742	1	1	0	0	0	0																												1	3458	0	3458	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.103.0/24	{22742,3257,3356,20773,20773,20773,20773,20773,29066}			3257:8184 3257:30046 3257:50002 3257:51100 3257:51101	1610340841	29066	22742	1	1	0	0	0	0																												1	3459	0	3459	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.104.0/22	{22742,6939,6661,206610}				1608362393	206610	22742	0	0	0	0	0	0																												0	3460	0	3460	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.106.0/23	{22742,6939,6661,206610}				1611150117	206610	22742	0	0	0	0	0	0																												0	3461	0	3461	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.108.0/22	{22742,3257,1299,39737,34450}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340916	34450	22742	0	0	0	0	0	0																												1	3462	0	3462	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.112.0/23	{22742,3257,12389,57724,12722}			3257:4000 3257:8921 3257:50001 3257:50110 3257:54600 3257:54601	1610340783	12722	22742	0	0	0	0	0	0																												1	3463	0	3463	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.114.0/23	{22742,3257,28917,39238,39238,39238,206766}			3257:4000 3257:8085 3257:8113 3257:50001 3257:50110 3257:53100 3257:53101	1610748991	206766	22742	1	1	0	0	0	0																												1	3464	0	3464	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.116.0/22	{22742,3257,2914,10912,35913,35913,35913,35913,35913,35913,35913}		35913	3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610561197	35913	22742	1	1	0	0	0	0																												0	3465	0	3465	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.116.0/24	{22742,3257,2914,13789,13789,13789,13789,35913,35913,35913,35913,35913,35913,35913}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340824	35913	22742	1	1	0	0	0	0																												0	3466	0	3466	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.120.0/22	{22742,3257,2914,10912,35913,35913,35913,35913,35913,35913,35913}		35913	3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610561197	35913	22742	1	1	0	0	0	0																												0	3467	0	3467	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.124.0/22	{22742,3257,2914,10912,35913,35913,35913,35913,35913,35913,35913}		35913	3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610561235	35913	22742	1	1	0	0	0	0																												0	3468	0	3468	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.125.0/24	{22742,3257,2914,10912,35913,35913,35913,35913,35913,35913,35913}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610561235	35913	22742	1	1	0	0	0	0																												0	3469	0	3469	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.126.0/24	{22742,3257,2914,10912,35913,35913,35913,35913,35913,35913,35913}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610561235	35913	22742	1	1	0	0	0	0																												0	3470	0	3470	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.127.0/24	{22742,3257,2914,10912,35913,35913,35913,35913,35913,35913,35913}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610561235	35913	22742	1	1	0	0	0	0																												0	3471	0	3471	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.128.0/22	{22742,3257,41327,60501,60501,209102}			3257:4000 3257:8101 3257:50001 3257:50110 3257:53900 3257:53902 NO_PEER	1610612315	209102	22742	1	1	0	0	0	0																												0	3472	0	3472	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.132.0/24	{22742,3257,174,209232}			3257:8040 3257:30156 3257:50002 3257:51100 3257:51101	1610340925	209232	22742	0	0	0	0	0	0																												1	3473	0	3473	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.135.0/24	{22742,3257,2914,8767}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610341007	8767	22742	0	0	0	0	0	0																												1	3474	0	3474	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.136.0/24	{22742,3257,174,15626,48031}			3257:8040 3257:30156 3257:50002 3257:51100 3257:51101	1610792388	48031	22742	0	0	0	0	0	0																												1	3475	0	3475	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.137.0/24	{22742,3257,40676}			3257:4000 3257:8769 3257:50002 3257:50120 3257:51300 3257:51301	1610340924	40676	22742	0	0	0	0	0	0																												1	3476	0	3476	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.138.0/24	{22742,3257,12389,49505}			3257:4000 3257:8921 3257:50001 3257:50110 3257:54600 3257:54601	1610340783	49505	22742	0	0	0	0	0	0																												1	3477	0	3477	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.139.0/24	{22742,3257,8100,395092}			3257:4000 3257:8046 3257:50002 3257:50121 3257:51200 3257:51202 65000:4637 65000:6453 65000:15412 65001:7018	1611323692	395092	22742	0	0	0	0	0	0																												1	3478	0	3478	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.140.0/22	{22742,3257,3356,209231}			3257:8184 3257:30046 3257:50002 3257:51100 3257:51101	1610841121	209231	22742	0	0	0	0	0	0																												0	3479	0	3479	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.140.0/24	{22742,3257,3356,209231}			3257:8184 3257:30046 3257:50002 3257:51100 3257:51101	1610841121	209231	22742	0	0	0	0	0	0																												0	3480	0	3480	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.147.0/24	{22742,3257,6461,56647}			3257:8138 3257:30653 3257:50002 3257:51100 3257:51105	1610340944	56647	22742	0	0	0	0	0	0																												0	3481	0	3481	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.148.0/24	{22742,3257,2914,9009}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340857	9009	22742	0	0	0	0	0	0																												1	3482	0	3482	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.149.0/24	{22742,3257,2914,9009}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340857	9009	22742	0	0	0	0	0	0																												1	3483	0	3483	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.150.0/24	{22742,3257,1299,9009,9009,9009}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340724	9009	22742	1	1	0	0	0	0																												1	3484	0	3484	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.151.0/24	{22742,3257,6453,9009}			3257:8187 3257:30115 3257:50002 3257:51100 3257:51101	1610973927	9009	22742	0	0	0	0	0	0																												1	3485	0	3485	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.152.0/24	{22742,3257,2914,3223,42926,207709}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340822	207709	22742	0	0	0	0	0	0																												2	3486	0	3486	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.153.0/24	{22742,3257,2914,3223,42926,207709}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340822	207709	22742	0	0	0	0	0	0																												0	3487	0	3487	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.154.0/24	{22742,3257,2914,3223,42926,207709}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340822	207709	22742	0	0	0	0	0	0																												0	3488	0	3488	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.155.0/24	{22742,3257,2914,3223,42926,207709}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340822	207709	22742	0	0	0	0	0	0																												0	3489	0	3489	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.156.0/23	{22742,3257,174,15401}			3257:8040 3257:30156 3257:50002 3257:51100 3257:51101	1611289741	15401	22742	0	0	0	0	0	0																												1	3490	0	3490	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.160.0/22	{22742,3257,33891,39912,12453}			3257:4000 3257:8052 3257:50001 3257:50110 3257:54900 3257:54901 NO_PEER	1611308793	12453	22742	0	0	0	0	0	0																												0	3491	0	3491	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.164.0/22	{22742,3257,62240,62240,7489}			3257:4000 3257:8048 3257:50001 3257:50110 3257:54400 3257:54401	1610993868	7489	22742	1	1	0	0	0	0																												0	3492	0	3492	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.164.0/24	{22742,3257,6461,20860,209183}			3257:8138 3257:30653 3257:50002 3257:51100 3257:51105	1610340864	209183	22742	0	0	0	0	0	0																												0	3493	0	3493	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.165.0/24	{22742,3257,40676}			3257:4000 3257:8156 3257:50002 3257:50120 3257:51100 3257:51102	1610340789	40676	22742	0	0	0	0	0	0																												0	3494	0	3494	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.166.0/24	{22742,6939,43376,43376,43376,3280,3280}				1611140037	3280	22742	1	1	0	0	0	0																												0	3495	0	3495	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.167.0/24	{22742,6939,57717,57717,62068,49870}				1610362735	49870	22742	1	1	0	0	0	0																												2	3496	0	3496	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.168.0/24	{22742,6939,49183,43309}		43309		1611236723	43309	22742	0	0	0	0	0	0																												1	3497	0	3497	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.170.0/24	{22742,3257,33891,196922,213300}			3257:4000 3257:8052 3257:50001 3257:50110 3257:54900 3257:54901 NO_PEER	1611308795	213300	22742	0	0	0	0	0	0																												0	3498	0	3498	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.171.0/24	{22742,3257,8315,8315,8315}			3257:4000 3257:8134 3257:50001 3257:50110 3257:53200 3257:53201	1610340847	8315	22742	1	1	0	0	0	0																												0	3499	0	3499	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.172.0/22	{22742,3257,2914,10912,35913,35913,35913,35913,35913,35913,35913}		35913	3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610561197	35913	22742	1	1	0	0	0	0																												0	3500	0	3500	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.176.0/22	{22742,3257,2914,10912,35913,35913,35913,35913,35913,35913,35913}		35913	3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610561235	35913	22742	1	1	0	0	0	0																												0	3501	0	3501	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.180.0/22	{22742,3257,9002,31566}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610340895	31566	22742	0	0	0	0	0	0																												1	3502	0	3502	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.184.0/22	{22742,3257,61317,213085}			3257:4000 3257:8065 3257:50002 3257:50120 3257:51100 3257:51102	1610340861	213085	22742	0	0	0	0	0	0																												0	3503	0	3503	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.188.0/24	{22742,3257,62240,62240}			3257:4000 3257:8048 3257:50001 3257:50110 3257:54400 3257:54401	1610993868	62240	22742	1	1	0	0	0	0																												1	3504	0	3504	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.192.0/22	{22742,3257,12389,57724,202984,25227,12679}			3257:4000 3257:8921 3257:50001 3257:50110 3257:54600 3257:54601	1610951261	12679	22742	0	0	0	0	0	0																												0	3505	0	3505	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.196.0/22	{22742,3257,42689,42689,60282}			3257:4000 3257:8022 3257:50001 3257:50111 3257:54400 3257:54402	1610340861	60282	22742	1	1	0	0	0	0																												1	3506	0	3506	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.200.0/24	{22742,3257,13194,36224,36224,36224,36224,36224,36224,36224}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901 65000:16625 65000:20189 65000:20940 65000:60068	1610340861	36224	22742	1	1	0	0	0	0																												1	3507	0	3507	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.201.0/24	{22742,3257,5400,2856,36224}			3257:8027 3257:30160 3257:50001 3257:54400 3257:54401	1610340989	36224	22742	0	0	0	0	0	0																												1	3508	0	3508	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.202.0/24	{22742,3257,5400,36224}			3257:8027 3257:30160 3257:50001 3257:54400 3257:54401	1610340879	36224	22742	0	0	0	0	0	0																												1	3509	0	3509	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.204.0/22	{22742,3257,6762,8932,16190}			3257:8835 3257:30400 3257:50002 3257:51100 3257:51101	1611142445	16190	22742	0	0	0	0	0	0																												1	3510	0	3510	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.204.0/23	{22742,3257,3356,196709,49800,16190}			3257:8184 3257:30046 3257:50002 3257:51100 3257:51101	1611142250	16190	22742	0	0	0	0	0	0																												1	3511	0	3511	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.206.0/23	{22742,3257,3356,196709,49800,16190}			3257:8184 3257:30046 3257:50002 3257:51100 3257:51101	1611142250	16190	22742	0	0	0	0	0	0																												1	3512	0	3512	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.208.0/22	{22742,3257,33891,39912,39560}			3257:4000 3257:8052 3257:50001 3257:50110 3257:54900 3257:54901 NO_PEER	1611308795	39560	22742	0	0	0	0	0	0																												1	3513	0	3513	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.212.0/24	{22742,3257,33891,50673,202448}			3257:4000 3257:8052 3257:50001 3257:50110 3257:54900 3257:54901 NO_PEER	1611308795	202448	22742	0	0	0	0	0	0																												0	3514	0	3514	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.213.0/24	{22742,3257,33891,50673,202448}			3257:4000 3257:8052 3257:50001 3257:50110 3257:54900 3257:54901 NO_PEER	1611308795	202448	22742	0	0	0	0	0	0																												0	3515	0	3515	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.214.0/24	{22742,3257,33891,50673,202448}			3257:4000 3257:8052 3257:50001 3257:50110 3257:54900 3257:54901 NO_PEER	1611308795	202448	22742	0	0	0	0	0	0																												0	3516	0	3516	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.215.0/24	{22742,3257,29396,29396,35625,202448}			3257:4000 3257:8791 3257:50001 3257:50110 3257:53100 3257:53101	1610710279	202448	22742	1	1	0	0	0	0																												0	3517	0	3517	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.216.0/22	{22742,3257,41960}			3257:4000 3257:8790 3257:50001 3257:50110 3257:53100 3257:53101	1611236232	41960	22742	0	0	0	0	0	0																												0	3518	0	3518	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.224.0/23	{22742,3257,8315,30870}			3257:4000 3257:8790 3257:50001 3257:50110 3257:53100 3257:53101	1610340747	30870	22742	0	0	0	0	0	0																												0	3519	0	3519	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.228.0/22	{22742,3257,12389,29076,49335,49335}			3257:4000 3257:8921 3257:50001 3257:50110 3257:54600 3257:54601	1610487868	49335	22742	1	1	0	0	0	0																												1	3520	0	3520	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.232.0/22	{22742,3257,3356}			3257:8184 3257:30046 3257:50002 3257:51100 3257:51101	1610340789	3356	22742	0	0	0	0	0	0																												1	3521	0	3521	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.236.0/22	{22742,3257}			3257:4000 3257:8157 3257:50002 3257:50120 3257:51100 3257:51102	1610340861	3257	22742	0	0	0	0	0	0																												1	3522	0	3522	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.240.0/23	{22742,3257,12389,49392}			3257:4000 3257:8921 3257:50001 3257:50110 3257:54600 3257:54601	1610340738	49392	22742	0	0	0	0	0	0																												1	3523	0	3523	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.242.0/24	{22742,3257,28917,39238,39238,39238,49392}			3257:4000 3257:8085 3257:8113 3257:50001 3257:50110 3257:53100 3257:53101	1611231028	49392	22742	1	1	0	0	0	0																												1	3524	0	3524	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.243.0/24	{22742,3257,12389,57724,12722}			3257:4000 3257:8921 3257:50001 3257:50110 3257:54600 3257:54601	1610340783	12722	22742	0	0	0	0	0	0																												1	3525	0	3525	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.244.0/24	{22742,3257,6663,199995,206638}			3257:4000 3257:8015 3257:50001 3257:50110 3257:54300 3257:54301	1611184658	206638	22742	0	0	0	0	0	0																												1	3526	0	3526	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.245.0/24	{22742,6939,26636}				1610345688	26636	22742	0	0	0	0	0	0																												1	3527	0	3527	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.246.0/24	{22742,6939,26636}				1610345688	26636	22742	0	0	0	0	0	0																												1	3528	0	3528	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.247.0/24	{22742,6939,26636}				1610345688	26636	22742	0	0	0	0	0	0																												1	3529	0	3529	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.248.0/22	{22742,6939,26636}		26636		1610345688	26636	22742	0	0	0	0	0	0																												2	3530	0	3530	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.252.0/24	{22742,3257,174,209224}			3257:8040 3257:30156 3257:50002 3257:51100 3257:51101	1610340572	209224	22742	0	0	0	0	0	0																												1	3531	0	3531	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.253.0/24	{22742,3257,2914,10912,35913,35913,35913,35913,35913,35913,35913}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610561235	35913	22742	1	1	0	0	0	0																												1	3532	0	3532	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.254.0/24	{22742,3257,2914,13789,13789,13789,13789,35913,35913,35913,35913,35913,35913,35913}		35913	3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610580617	35913	22742	1	1	0	0	0	0																												1	3533	0	3533	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.56.255.0/24	{22742,3257,40065}			3257:4000 3257:8046 3257:50002 3257:50121 3257:51200 3257:51202 65001:4134 65001:4837 65001:6762	1610341011	40065	22742	0	0	0	0	0	0																												1	3534	0	3534	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.4.0/22	{22742,3257,29119,204861}			3257:4000 3257:8815 3257:50001 3257:50110 3257:53400 3257:53401	1611027103	204861	22742	0	0	0	0	0	0																												0	3535	0	3535	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.8.0/22	{22742,3257,1299,35179,35179,35179,35179,209200}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340969	209200	22742	1	1	0	0	0	0																												1	3536	0	3536	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.12.0/22	{22742,3257,13237,42433,209223}			3257:4000 3257:8088 3257:50001 3257:50110 3257:54400 3257:54401	1610340726	209223	22742	0	0	0	0	0	0																												1	3537	0	3537	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.16.0/22	{22742,3257,2914,61317}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340831	61317	22742	0	0	0	0	0	0																												0	3538	0	3538	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.20.0/22	{22742,3257,61317}			3257:4000 3257:8088 3257:50001 3257:50110 3257:54400 3257:54401	1610340770	61317	22742	0	0	0	0	0	0																												0	3539	0	3539	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.23.0/24	{22742,3257,61317}			3257:4000 3257:8088 3257:50001 3257:50110 3257:54400 3257:54401	1610340770	61317	22742	0	0	0	0	0	0																												0	3540	0	3540	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.24.0/22	{22742,3257,47720,42090}			3257:4000 3257:8030 3257:50001 3257:50110 3257:54400 3257:54401	1610340923	42090	22742	0	0	0	0	0	0																												1	3541	0	3541	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.28.0/22	{22742,3257,3356,9009,9009,9009,9009,9009}			3257:8184 3257:30046 3257:50002 3257:51100 3257:51101	1610407556	9009	22742	1	1	0	0	0	0																												1	3542	0	3542	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.32.0/22	{22742,3257,1299,209222}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340861	209222	22742	0	0	0	0	0	0																												1	3543	0	3543	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.36.0/24	{22742,6939,48422,209117}				1610289107	209117	22742	0	0	0	0	0	0																												1	3544	0	3544	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.37.0/24	{22742,3257,1299,3216,49181}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340763	49181	22742	0	0	0	0	0	0																												1	3545	0	3545	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.38.0/24	{22742,3257,28917,47914,49181}			3257:4000 3257:8085 3257:8113 3257:50001 3257:50110 3257:53100 3257:53101	1610340857	49181	22742	0	0	0	0	0	0																												0	3546	0	3546	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.39.0/24	{22742,6939,48422,209117}				1610289107	209117	22742	0	0	0	0	0	0																												0	3547	0	3547	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.41.0/24	{22742,3257,1299,50309,210017,57948}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340814	57948	22742	0	0	0	0	0	0																												0	3548	0	3548	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.42.0/24	{22742,3257,1299,50309,210017,57948}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340814	57948	22742	0	0	0	0	0	0																												0	3549	0	3549	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.43.0/24	{22742,3257,1299,50309,210017,57948}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340814	57948	22742	0	0	0	0	0	0																												0	3550	0	3550	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.44.0/22	{22742,3257,174,42455,199909}			3257:8040 3257:30156 3257:50002 3257:51100 3257:51101	1610340563	199909	22742	0	0	0	0	0	0																												1	3551	0	3551	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.48.0/22	{22742,3257,174,50782}			3257:8040 3257:30156 3257:50002 3257:51100 3257:51101	1611192288	50782	22742	0	0	0	0	0	0																												1	3552	0	3552	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.56.0/22	{22742,3257,48635}			3257:4000 3257:8793 3257:50001 3257:50110 3257:53100 3257:53101	1610340838	48635	22742	0	0	0	0	0	0																												1	3553	0	3553	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.64.0/22	{22742,3257,9002,209070}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610340896	209070	22742	0	0	0	0	0	0																												1	3554	0	3554	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.68.0/22	{22742,3257,2914,9009}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340857	9009	22742	0	0	0	0	0	0																												1	3555	0	3555	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
2.57.72.0/22	{22742,3257,174,60718}			3257:8040 3257:30156 3257:50002 3257:51100 3257:51101	1610340900	60718	22742	0	0	0	0	0	0																												0	3556	0	3556	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
